cost_elec_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cost_elec_out,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
op_time,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5
op_time,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5
op_time,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5
op_time,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5,18115,14640,11040,5
